sample_id,platform,review_id,review_date_utc,period_bucket,rating,rating_band,review_title,review_text,source_url,inclusion_status,exclusion_reason,meaning_unit_count,card_count,researcher_note
GPR001,Google Play,ce0c6283-d115-4fc2-ad8a-483766e7327e,2022-09-26T02:00:45+00:00,early,3,low,,업데이트이후 안들어가져요 ㅜㅠ,https://play.google.com/store/apps/details?hl=ko&id=kr.munto.app,,,,,
GPR002,Google Play,2db46fce-f5f4-4cf4-9a21-98df12c0a27c,2022-01-28T10:13:00+00:00,early,1,low,,업데이트가 안되네요. 무한반복중,https://play.google.com/store/apps/details?hl=ko&id=kr.munto.app,,,,,
GPR003,Google Play,2ad7efd4-98dc-4f24-b7e7-4ea817eadefb,2022-01-26T07:10:38+00:00,early,1,low,,설치했는데 구글스토어에는 업데이트버튼없고 ..업데이트하라는 알람만있고 어떻게 하라는건지 모르겠어여.....,https://play.google.com/store/apps/details?hl=ko&id=kr.munto.app,,,,,
GPR004,Google Play,763e2b61-c94a-4cd2-965f-5b1df6b09005,2022-08-03T02:27:37+00:00,early,1,low,,"소셜링에 모임소개 링크를 첨부했다는 이유로 소셜링 취소 및 계정 정지를 당했습니다. 다른 소셜링들도 단순히 1회 만남이 아니라 지속 가능한 모임을 운영하던데, 규정을 운영자 마음대로 적용하는 모습이 실망스럽네요. 나름 정성들여서 수 회 소셜링 운영해온 입장이라 배신감까지 들기도 합니다.",https://play.google.com/store/apps/details?hl=ko&id=kr.munto.app,,,,,
GPR005,Google Play,7302549f-b132-4a22-afd2-dddfe693beb4,2022-08-23T09:08:34+00:00,early,3,low,,"채팅방 내에서 하이퍼링크 기능을 지원해주세요. 클럽 링크를 복사, 공유했는데 텍스트로만 나와서 문토 앱 내에서는 링크의 의미가 없는 건가 싶네요.",https://play.google.com/store/apps/details?hl=ko&id=kr.munto.app,,,,,
GPR006,Google Play,0c6b1e27-a5bc-41f6-8b66-64396d512a21,2021-07-14T07:24:00+00:00,early,1,low,,"이거가입하고 다음날 보이스피싱이 오던데, 그냥 기가막히게 로또걸릴확률로 아다리 맞은거겠죠? 근데 전에는 한번도 안걸려왔는데 희안하네요 그죠?",https://play.google.com/store/apps/details?hl=ko&id=kr.munto.app,,,,,
GPR007,Google Play,ac610a7d-1e2e-4bef-aff2-7671d1e937a9,2022-01-19T00:51:50+00:00,early,1,low,,다시 깔았는데도 왜자꾸 업데이트 하라고 할까용... 업데이트 하래서 구글 플레이 접속했는데 따로 업데이트 버튼은 안뜨고...ㅜ 제거후 다시 설치했는데도 업데이트 하라고해서 접속못하고 있어요~,https://play.google.com/store/apps/details?hl=ko&id=kr.munto.app,,,,,
GPR008,Google Play,a72489a4-1bcf-4434-b672-e310091309ae,2021-09-16T05:20:30+00:00,early,1,low,,계정이 사라짐.,https://play.google.com/store/apps/details?hl=ko&id=kr.munto.app,,,,,
GPR009,Google Play,e16b235f-c3d9-4ee3-bf18-1f3582543c31,2021-11-24T00:03:22+00:00,early,2,low,,결제가 안되요ㅠ,https://play.google.com/store/apps/details?hl=ko&id=kr.munto.app,,,,,
GPR010,Google Play,207b3c99-6fbf-4d43-b912-6886a4d57948,2021-11-13T05:50:13+00:00,early,1,low,,프로필 수정 누르면 멈추네요 겔럭시 10 kt입니다,https://play.google.com/store/apps/details?hl=ko&id=kr.munto.app,,,,,
GPR011,Google Play,5a7637a9-dccb-4c59-ad78-7f7fa97d5f88,2021-06-20T01:22:09+00:00,early,1,low,,심사 하루면 되지않나요? 얼마나 더 걸리는거에요ㅡㅡ?,https://play.google.com/store/apps/details?hl=ko&id=kr.munto.app,,,,,
GPR012,Google Play,9489eb27-9c08-4c55-83fc-dfd000381cea,2022-04-28T05:40:09+00:00,early,2,low,,가족 핸드폰이 안드로이드 버전 5.1.1.인데 아예 설치가 안 됩니다. 지원하지 않는 기기라면서..찾아보니 안드로이드 버전 6부터 설치 되더군요. 5.1.1도 설치 되게 만들어 주실 수 없나요? 다른 앱은 설치 다 잘 되는데 문토만 안 돼서 이용할 수가 없어요. 웹페이지에서 이용도 안 되고..,https://play.google.com/store/apps/details?hl=ko&id=kr.munto.app,,,,,
GPR013,Google Play,ae7064ca-e3b8-4596-bca6-1a0766298887,2021-12-08T16:15:08+00:00,early,3,low,,Z가입이 안되네여...?,https://play.google.com/store/apps/details?hl=ko&id=kr.munto.app,,,,,
GPR014,Google Play,4cef3a61-456e-4e44-980f-8c7053db729f,2021-11-03T10:41:25+00:00,early,1,low,,이제까지 사용한 어플 중에서 가입승인 및 사용이 가장 불편하고 고객센터 대응도 나를 무시하는건가 생각이 들 정도로 최악이었습니다.,https://play.google.com/store/apps/details?hl=ko&id=kr.munto.app,,,,,
GPR015,Google Play,336f563e-f6eb-4390-a2fc-1009c09fee8a,2022-12-14T02:01:42+00:00,early,1,low,,가입절차가 복잡합니다. 카카오톡가입 후 전화번호 인증시 070 차단해제 국내전화번호 맞고 가상번호가 맞는데도 문자가 안오네요 카카오톡으로 받기로해도 안옵니다. 우측상단에 도움요청을 누르라는데 그런버튼도 따로없네요,https://play.google.com/store/apps/details?hl=ko&id=kr.munto.app,,,,,
GPR016,Google Play,abc6fa45-d4cc-4bf7-bc6b-1fdf8533acc1,2022-09-26T02:04:54+00:00,early,3,low,,업데이트하라는데 스토어에 들어오면 열기 라고 나와있어서 업데이트가 안돼요,https://play.google.com/store/apps/details?hl=ko&id=kr.munto.app,,,,,
GPR017,Google Play,81e462be-4193-4d3e-8053-3464e3a54863,2022-01-31T14:18:57+00:00,early,1,low,,사용 제한이 됬는데 납득이 안 되서 고객센터에 연락을 하고 싶은데 연락을 받지 않음,https://play.google.com/store/apps/details?hl=ko&id=kr.munto.app,,,,,
GPR018,Google Play,11fc6f80-bac0-409b-8556-2cfcd7928b97,2022-11-29T12:07:26+00:00,early,1,low,,"승인제여서 좋았지만 서너달 사용해보며 느낀점, 물론 정상적인 사람도 많지만, 여자(남자도 포함)가볍게만나려고 오는 사람들이 많다. 특히, 다른 소개팅 앱이나 사이트에서 정지 신고 먹고 오는 그런 사람 들이 호스트로 소셜링을 열면서 처음엔 정상적인 척 소셜링에 참여하도록 유도하고 그 다음에는 개인 dm해서 이상형물어보고 이런 식인거 같은데.. 단순 소셜링 참여가 아니라 주기적으로 여는 소셜링클럽도 이런 목적을 가지고 엶. 따라서 어플의 질을 고려해서도 이런 사람들을 제한할 수 있도록 하는 장치가 마련되었으면 한다",https://play.google.com/store/apps/details?hl=ko&id=kr.munto.app,,,,,
GPR019,Google Play,4c48d797-ef8c-4b21-90d0-faa67696ac17,2022-09-14T20:42:02+00:00,early,1,low,,문토쓰레기네요!! 내 계정을 맘대로 정지시키고 내 생걱대로 내가 운영하는 방식의 내 취미모임잌데 왜 갑자기 정지시켰는지..참내..나와 생각이 틀리면 정지?? 언론에서 나오는 뉴스를 모르는분들께 취미삼아 올린건데.정지?? 이것도 취미입니다. 같이 생각하는..정신 똑바로 차리교 문토!! 밍할각!!,https://play.google.com/store/apps/details?hl=ko&id=kr.munto.app,,,,,
GPR020,Google Play,71555da3-9065-4dc7-80ca-3749f7636043,2022-08-24T09:43:25+00:00,early,1,low,,이상한 시스템에 알 수 없는 규정들 나열하고 모임 3일전 취소하고 문자하나 띡 보내요. 대관 다 해 놓았는데. 대관비 물어 줄껀가요? 아예 일주일 전부터 취소 하셨어야죠. 할거면. 이유 물어보려고 연락했더니 전화는 안 받고 카톡문의했는데 헛소리만하고 답장도 뜨문뜨문와서 포기했습니다. 서비스 상담 직원이 진짜 이상해요. 서비스 이런식으로 하면 고객들 다 돌아설겁니다. 피드백 제대로 해주세요.,https://play.google.com/store/apps/details?hl=ko&id=kr.munto.app,,,,,
GPR021,Google Play,2d4afd9d-db16-411b-95c1-dd273191dbcf,2022-02-18T22:22:49+00:00,early,3,low,,1. 소셜링 개설 시각 표시 안됨. 개설 시각 시점으로 소팅 안됨. 소팅 추가 필요함 2. 중복되는 소셜링이 계속나옴 3. 한 화면에 표시되는 소셜링 숫자 너무 적음 스크롤을 계속내려야함 너무 불편함 개선 필요,https://play.google.com/store/apps/details?hl=ko&id=kr.munto.app,,,,,
GPR022,Google Play,0582fffa-1e5a-4e04-8fb7-5ed9abd64e4b,2021-09-20T04:20:20+00:00,early,2,low,,세상진리 모르는 앱,https://play.google.com/store/apps/details?hl=ko&id=kr.munto.app,,,,,
GPR023,Google Play,6c9f0a00-fe5a-40e5-8969-4a90eaef1253,2021-11-12T13:32:09+00:00,early,3,low,,업데이트 이후 프로필 사진 바꾸려는데 자꾸 앱이 종료되네요..왜 이런 버그가..,https://play.google.com/store/apps/details?hl=ko&id=kr.munto.app,,,,,
GPR024,Google Play,0482293e-3c6c-46aa-b634-f67adfc4c46a,2022-07-14T13:45:10+00:00,early,1,low,,관심사를 필수로 선택하려는데 선택지가 하나도 안나옵니다,https://play.google.com/store/apps/details?hl=ko&id=kr.munto.app,,,,,
GPR025,Google Play,f5d83c14-8ab5-41e5-9bb6-5a9de406891f,2022-09-26T02:04:40+00:00,early,3,low,,플레이스토어에서 최신버전을 다운받은거 같은데 실행시키면 계속 업데이트버전을 받아라고 뜨네요 ㅠㅠ 업데이트하기눌러서 들어가면 업데이트는 안나오고 열기버튼밖에 나오지않습니다 ㅠㅠ 다시들어가면 또 업데이트하라고하구요 어떻레 해결하면 좋을까요?,https://play.google.com/store/apps/details?hl=ko&id=kr.munto.app,,,,,
GPR026,Google Play,dca9022c-b836-479a-906a-ab3f89882e9a,2022-03-29T17:15:07+00:00,early,1,low,,페북 로그인이 안된지 몇주는 지났는데 아직도 수정이 안되네요; 앱 관리하고 있는거 맞나요?,https://play.google.com/store/apps/details?hl=ko&id=kr.munto.app,,,,,
GPR027,Google Play,6c33b1c2-e379-456b-afc2-1c4a95d2efd0,2022-07-10T02:48:31+00:00,early,3,low,,"취미, 문화 생활을 함께 하자는 취지는 참 좋은데 너무 20대에서 30대 초반까지의 연령대만 몰려있는거 같아 40대인 저로서는 끼어들기가 어렵네요... 소셜링 모집 시 나이 제한을 두면 갈수록 접근할 수 있는 연령층은 협소해지고 결국 20대들만의 앱이 될꺼예요ㅜㅜ 사용자들의 나이대가 협소하다는건 타 경쟁 앱이 나타났을 때 문토가 받을 영향도 훨씬 크다는 이야기가 될겁니다. 다양한 연령층이 앱을 이용할 수 있도록 개편을 고려해보시면 더 좋을 듯!",https://play.google.com/store/apps/details?hl=ko&id=kr.munto.app,,,,,
GPR028,Google Play,31c30c69-9d3b-4e94-8e6f-3ecc875f8be2,2021-11-15T01:00:47+00:00,early,3,low,,배경 설정을 새로 하고 싶은데 자꾸 오류가 생겨서 앱이 튕겨나가요 ㅠㅠ,https://play.google.com/store/apps/details?hl=ko&id=kr.munto.app,,,,,
GPR029,Google Play,aaa09eca-0e46-4452-be97-4fc1a31986f1,2022-09-29T03:27:08+00:00,early,3,low,,사진올리는게 권한허용을 해도 계속 안되네요,https://play.google.com/store/apps/details?hl=ko&id=kr.munto.app,,,,,
GPR030,Google Play,c2dc910e-5c0f-4368-b641-4bb76aa4b30c,2021-11-19T00:56:29+00:00,early,1,low,,앱이 튕겨요 사용말라는 건가요?,https://play.google.com/store/apps/details?hl=ko&id=kr.munto.app,,,,,
GPR031,Google Play,4ad43f4e-7ddd-496e-9ad6-2e631e288353,2021-11-10T10:40:22+00:00,early,5,high,,"요즘 힘든 나날을 보내고 있는데, 내 이야기를 자유롭게 쓸 수 있고 나와 공감대가 같은 사람의 모습도 볼 수있고 소통 할.수 있어서 조금이나마 힐링되는 저만의.공간이 되었어요.짱짱",https://play.google.com/store/apps/details?hl=ko&id=kr.munto.app,,,,,
GPR032,Google Play,327b9c3d-1322-4ce6-8619-91d07b687a24,2022-07-25T11:35:43+00:00,early,5,high,,"시간 날 때 잘 쓰고 있습니다. 모임 앱 특성 상 이상한 사람이 없을 수는 없을텐데, 당근마켓처럼 온도 시스템이 생겨 참고하여 이용하면 될 것 같습니다.",https://play.google.com/store/apps/details?hl=ko&id=kr.munto.app,,,,,
GPR033,Google Play,cf4bcf78-a7a4-4f7b-9feb-e35bb647700e,2022-03-01T05:03:59+00:00,early,5,high,,공통의 취미를 가진 사람을 만나 소통할 수 있어서 정말 좋네요,https://play.google.com/store/apps/details?hl=ko&id=kr.munto.app,,,,,
GPR034,Google Play,0c9844bf-54d4-4968-9879-94d828520a2d,2021-07-26T12:43:02+00:00,early,5,high,,인터페이스 깔끔하고 모임 만드는 것도 들어가는 것도 간단해서 소모임 어플로는 좋은거 같아요 ㅎㅎ 아직 사람이 없어서 많이 쓰시라구 추천드립니다~~,https://play.google.com/store/apps/details?hl=ko&id=kr.munto.app,,,,,
GPR035,Google Play,dedfe02c-73d3-4c74-a97d-463515bf0253,2022-12-26T01:44:09+00:00,early,5,high,,"인터페이스는 개선의 여지가 많지만 이건 차치하고, 사람들 모아서 이런저런 활동할 수 있는 플랫폼이라서 정말 좋네요!",https://play.google.com/store/apps/details?hl=ko&id=kr.munto.app,,,,,
GPR036,Google Play,571a0f3a-2b5a-4640-9b7a-3cf32acd4e43,2022-07-18T08:34:34+00:00,early,5,high,,굿,https://play.google.com/store/apps/details?hl=ko&id=kr.munto.app,,,,,
GPR037,Google Play,a601464c-a613-40d8-95ed-a2f95001bfd5,2021-06-28T07:40:09+00:00,early,4,high,,아직 기능 및 개발적으로 개선되어야 하는 부분이 많이보입니다. 모임 개설 후 수정 및 삭제가 어렵고 모임을 위한 채팅방에서도 입력오류가 많습니다. 문제는 있지만 앱은 계속 발전 중이라 좋습니다. 또한 좋은 모임에 좋은 사람들을 만날 수 있어 좋아요.,https://play.google.com/store/apps/details?hl=ko&id=kr.munto.app,,,,,
GPR038,Google Play,e09e521e-1904-4b22-af65-cbed25d9fb3d,2022-02-05T14:55:40+00:00,early,5,high,,아이디어가 참 좋은 어플이에요. 나이 들면서 맘 맞는 사람 만나기 쉽지않은데 자신의 취향을 오픈하고 비슷한 사람들이 모일 수 있게 돕는 어플 추천해요. 더 많이 알려져서 이용자가 늘어났으면해요.,https://play.google.com/store/apps/details?hl=ko&id=kr.munto.app,,,,,
GPR039,Google Play,b21dd038-9805-425b-995b-d21b7039264e,2022-11-21T09:49:42+00:00,early,5,high,,우연치 않게 문토 앱을 만나 다양한 분야의 사람들과 함께할 수 있는 특색있는 모임이 많다는 걸 알았네요!! 여러가지 의미에서 추천하고 싶은 어플입니다!!,https://play.google.com/store/apps/details?hl=ko&id=kr.munto.app,,,,,
GPR040,Google Play,10ce49de-ed7e-4a42-b366-40fe4b639428,2022-10-22T23:38:54+00:00,early,5,high,,좋아요,https://play.google.com/store/apps/details?hl=ko&id=kr.munto.app,,,,,
GPR041,Google Play,029f2cbd-24f7-433b-be1c-6319cec58c3c,2022-04-11T11:30:19+00:00,early,5,high,,프사가 신뢰가 있어서 좋습니다 코로나때문에 한동안 이용을 못했는데 앞으로 코로나가 꺾이는 추세인만큼 애용하려합니다:),https://play.google.com/store/apps/details?hl=ko&id=kr.munto.app,,,,,
GPR042,Google Play,4f004fb7-2730-4c0e-89fe-65bdc8df6495,2022-07-25T12:34:33+00:00,early,5,high,,문토 덕분에 공통 관심사 가진 새로운 인연들을 많이 만나고 좋은 추억 만들고 있어요. 삶이 다채로워지고 있네요^^ 다양한 이벤트도 많아서 참여를 북돋아주는것도 윈윈! 좋아보여요 앞으로도 잘 부탁해요!,https://play.google.com/store/apps/details?hl=ko&id=kr.munto.app,,,,,
GPR043,Google Play,dc598f5a-6439-4113-adde-d876fa65c188,2021-12-29T12:36:28+00:00,early,4,high,,건전하고 목적성이 확실해서 이용하기 좋습니다ㅎㅎ 아직 덜 활성화된 느낌이지만 MZ세대의 새로운 이정표라는 목표에 부합하는 것 같아요 코로나 시국이 얼른 끝나서 더 활성화 되길 바랍니다!,https://play.google.com/store/apps/details?hl=ko&id=kr.munto.app,,,,,
GPR044,Google Play,7a995cfa-fa94-4ab7-a9e7-177447a85d37,2022-03-01T10:46:01+00:00,early,5,high,,취미가 같은분들과 모임할수있어좋아요!!,https://play.google.com/store/apps/details?hl=ko&id=kr.munto.app,,,,,
GPR045,Google Play,065e3dee-f7bd-469e-a3a2-8e2ac6a9878b,2022-08-05T17:49:04+00:00,early,5,high,,만족합니다 잘이용하고 있어요,https://play.google.com/store/apps/details?hl=ko&id=kr.munto.app,,,,,
GPR046,Google Play,e3f829b9-8b48-4082-ac38-888aeafc401d,2022-11-12T05:33:34+00:00,early,5,high,,재밌고 유익합니다! 혼자선 하기 힘든 새로운 경험을 함께하는 즐거움이 있네요 :),https://play.google.com/store/apps/details?hl=ko&id=kr.munto.app,,,,,
GPR047,Google Play,15916e9b-a6a8-451c-966b-6fb6afc31f7d,2021-11-06T06:03:15+00:00,early,5,high,,필요한 소셜링이 있을 때 잘 활용하고있습니다.,https://play.google.com/store/apps/details?hl=ko&id=kr.munto.app,,,,,
GPR048,Google Play,e6434ee1-cd4b-445e-a644-c79bfaeb1c8a,2022-01-18T16:19:38+00:00,early,5,high,,다양한 취미를 가진 사람들을 만날 수 있는 앱 다른 사람들과 취미를 공유하고 편하게 모임을 가질 수 있어서 좋았어요 새로운 사람들과 소통을 해보고 싶은 분들께 추천합니다!,https://play.google.com/store/apps/details?hl=ko&id=kr.munto.app,,,,,
GPR049,Google Play,16990217-677f-4302-97c5-cd4e8e210887,2021-08-31T10:43:59+00:00,early,5,high,,내가 관심있는 취미와 모임들을 많이 만날 수 있어 좋았습니다. 그리고 어플 또한 보기 쉽게 잘 정리되어 있어 사용하는데 불편함이 없어요,https://play.google.com/store/apps/details?hl=ko&id=kr.munto.app,,,,,
GPR050,Google Play,bc8441ac-1eb6-46f7-8b42-82e59e6bd7ce,2021-12-08T13:19:58+00:00,early,5,high,,유익한 프로그램도 제공해주고 세미나 개최도 좋습니다. 다양한 활동을 같은 관심을 갖고 있는 사람들과 함께 할 수 있는 기회가 생겨 좋습니다.,https://play.google.com/store/apps/details?hl=ko&id=kr.munto.app,,,,,
GPR051,Google Play,3f5c4103-b448-4a44-acb7-9beec80e028e,2022-09-24T23:02:23+00:00,early,5,high,,"문토에서 배울 점이 많은 사람들, 대단한 사람들, 매력있는 사람들 등 좋은 사람들을 많이 만났습니다. 세상에 나쁜사람보다 좋은 사람이 많다는 걸 느끼게 해준 어플입니다 :)",https://play.google.com/store/apps/details?hl=ko&id=kr.munto.app,,,,,
GPR052,Google Play,d54cf7fb-9b9d-408f-b7b5-716ee500caee,2022-11-27T05:21:38+00:00,early,5,high,,"혼자하기 어려웠던 일을 마음맞는 사람들과 함께 할 수 있어서 좋았습니다. 모르는 사람들을 만나는게 살짝 걱정이 됐지만, 아직까지는 친절하고 좋은분들만 만났습니다. 앞으로도 이용할거같아요.",https://play.google.com/store/apps/details?hl=ko&id=kr.munto.app,,,,,
GPR053,Google Play,372e418d-fa43-4895-9458-c42783d7a806,2021-07-05T06:18:07+00:00,early,4,high,,"매우 독특하고, 창의적이며 직관적이어서 좋습니다. 새로운분들과 대화가 너무 재미 있었습니다.",https://play.google.com/store/apps/details?hl=ko&id=kr.munto.app,,,,,
GPR054,Google Play,50d16ae8-1e67-4b74-a692-80130c57a38c,2022-12-23T15:11:46+00:00,early,5,high,,모임을 통해 다양한 사람을 만나는게 좋아요,https://play.google.com/store/apps/details?hl=ko&id=kr.munto.app,,,,,
GPR055,Google Play,b0558977-0d67-4382-99f8-f96b8b1d6aab,2021-12-24T12:26:16+00:00,early,5,high,,"이제 시작했지만, 재미있는 경험이 될 것 같아요. 깔끔하고 직관적인 디자인이 눈에 쏙쏙 들어옵니다. 잘 사용해 볼께요. ^^",https://play.google.com/store/apps/details?hl=ko&id=kr.munto.app,,,,,
GPR056,Google Play,cf1053ef-fcad-4614-a532-5263498a6e0c,2022-11-12T08:32:36+00:00,early,5,high,,주제별로 클럽이 많아서 선택하기가 수월해서 좋네요 만족합니다,https://play.google.com/store/apps/details?hl=ko&id=kr.munto.app,,,,,
GPR057,Google Play,bac871af-5aa2-4d37-a63e-bc997ecb5488,2022-10-18T13:29:48+00:00,early,5,high,,이렇게 편리하게 원하는 조건을 정해 모임을 만들고 모일 수 있다는 게 장점이네요. 심심하게 시간 떼워야 할 일은 없겠어요.,https://play.google.com/store/apps/details?hl=ko&id=kr.munto.app,,,,,
GPR058,Google Play,06106135-8c14-454e-9852-61aa11d95694,2022-04-10T00:20:57+00:00,early,5,high,,낯선인연들이지만 같은취미를 공유하며 너무즐겁고 편하게 즐길수있던거 같아요 짱👍🏻,https://play.google.com/store/apps/details?hl=ko&id=kr.munto.app,,,,,
GPR059,Google Play,a72e0a1b-8c25-4b9f-b2b8-0d3c8a3fd7a3,2022-09-22T23:10:22+00:00,early,5,high,,"가볍게 사람들을 만나서 영화도 보고, 야간 등산도 해봤어요! 동네 친구도 사귀게 되었구요. 모임 후에도 채팅방이 유지가 되어 느슨하게 연락을 이어갈 수 있어 좋아요ㅎㅎ",https://play.google.com/store/apps/details?hl=ko&id=kr.munto.app,,,,,
GPR060,Google Play,c30fd3ac-7524-4267-8254-d5d17ad43e82,2022-03-26T03:35:41+00:00,early,4,high,,"동네친구 만들수 있어서 좋은 앱인거 같고 다른앱보다 이상한 사람들이 없어서...괜찮은거 같아요 그런데...메세지할때 꼭 새로고침을 눌러서 해야하고,앱 활성화도 너무나도 느리고,특히나 소셜링 열때 참여를 못하는 사람들은 취소라던가 그런게 안되는거 같애요...호스트로 몇번 방을 열어봤는데...다 그런식이었어서 좀 아주많이 힘들었고,또 참여하실 수 있는 분들도 있었는데 대기자에 있어야 하고..좀 벙거롭습니다. 일단 새로고침 해야하는것만 빨리빨리 수정될 수 있게 해주세요;;;",https://play.google.com/store/apps/details?hl=ko&id=kr.munto.app,,,,,
GPR061,Google Play,7c0b8af9-73a4-4d72-b66c-8f0269527864,2024-08-23T19:01:04+00:00,middle,1,low,,모임이 잘 취소되는거 같아요,https://play.google.com/store/apps/details?hl=ko&id=kr.munto.app,,,,,
GPR062,Google Play,ad8d1789-b95a-4e26-838a-51f9f30489cb,2023-12-20T07:16:37+00:00,middle,3,low,,"삼성 덱스모드에서 쓸수 있게 해야하고, 서울을 찍었으면 구별로 선택가능 기능 있어야 하고, 너무 돈독이 오르신거 같습니다. 경영진에서 정책을 손보아야 할거 같습니다. 이런식으로 너무 돈독오른 행동을 보이면 다른 어플로 사람들이 금방 갈아탈겁니다. 후기변경 덱스모드 마우스휠 설정만 변경하면 쾌적한 사용가능합니다. 스타트업이라 투자금 회수도 이해가지만 사실 수수료가 10프로 넘으면 많이 떼간다는 느낌이 드는건 어쩔수 없습니다. 개발자분들 노고가 많으십니다. 감사합니다.",https://play.google.com/store/apps/details?hl=ko&id=kr.munto.app,,,,,
GPR063,Google Play,051e88df-372e-43ea-ab7a-805ad8645b11,2024-04-17T08:59:19+00:00,middle,1,low,,채팅기능이 안돼,https://play.google.com/store/apps/details?hl=ko&id=kr.munto.app,,,,,
GPR064,Google Play,e0cfa360-9988-4a7b-83a5-1a0e1f1530ed,2023-08-15T05:30:35+00:00,middle,1,low,,채팅 계속 오류뜨고 오류투성임 안정화좀 제발,https://play.google.com/store/apps/details?hl=ko&id=kr.munto.app,,,,,
GPR065,Google Play,6172a348-4e86-49f1-9b6a-bedcbeb2cf79,2023-08-12T02:16:40+00:00,middle,1,low,,환불에 대한 규정이 말이 안됌;; 3일전부터는 부분환불도 안됌 이 서비스 다신 안씀,https://play.google.com/store/apps/details?hl=ko&id=kr.munto.app,,,,,
GPR066,Google Play,c4ed0cab-99c6-42cd-aca3-19a5563d82ca,2024-12-23T05:03:42+00:00,middle,1,low,,사진 업로드가 불편하네요 인스타나 카톡처럼 사진업로드가 간편해졌음 좋겠네요 일일히 들어가서 찾는건 좀 아닌거 같네요,https://play.google.com/store/apps/details?hl=ko&id=kr.munto.app,,,,,
GPR067,Google Play,f9d55042-cd39-4353-a77a-c6242ca78c9a,2023-06-21T23:17:32+00:00,middle,1,low,,"안녕하세요? 우선 문토 초창기부터 이용했는데 최근에 유료화되면서 불편합니다. 1건당 3,900원인데 10건이면 거의 4만 원에 근접합니다. 모임이라는 것이 자발적으로 모여서 진행하는 것인데 수수료를 받는 것도 그렇고 무언가 어수선한 분위기네요. 주기적이고 장기적으로 만난다면 상관없지만 단순 일회성 모임에 기본 참기비와 기타 비용이 같이 소요되는데 조금 별로인 것 같아요. 요즘 타 S사 모임 어플로 많이 옮긴다는 소리가 있던데 장기적으로 생각해보시는 것이 좋을 것 같아요. 뉴스에서도 배달료가 부담돼서 이용률이 높지 않았고 구독제 등 월정액으로 나온다는 소식도 제가 들었던 것 같은데 문토에서 더 나은 서비스를 위한다는 데 아직 큰 체감이 없는 것 같아요. 모임 참가확정 후 대화가 없거나 그대로 일정이 취소된 후에도 어떠한 대응도 없고 패널티도 없는 것 같고 개선이 필요합니다. 계속 문토를 사용할 것인지 심각하게 고민하는 중입니다. 부디 트렌드를 따라가세요~ 감사합니다.",https://play.google.com/store/apps/details?hl=ko&id=kr.munto.app,,,,,
GPR068,Google Play,350d7223-3aab-47cf-9aed-1df5f7d0ff31,2023-03-22T14:00:00+00:00,middle,1,low,,🤣🤣🤣🤣🤣🤣,https://play.google.com/store/apps/details?hl=ko&id=kr.munto.app,,,,,
GPR069,Google Play,abe5251b-958b-482c-b58f-807421266725,2024-07-06T09:58:46+00:00,middle,3,low,,앱 자체의 기능은 휼륭하고 모임도 많이 열립니다 다만 요즘은 동네 모임이라기보단 그냥 사람 많이 땡겨서 돈벌려는 호스트가 더 많아지고 문토 시스템 자체도 이에 유리해서 나아질 기미가 없네요..... 인원이 많아지면 소개팅인줄 알고 꼬이는 사람들 때문에 피곤합니다.... 참가자 동의도 없는 모임 인원 변경은 환불 100퍼센트 사유로 충분하지 않을까요? 사람 냄새나는 소규모 모임 기대하다가 감당도 못할 인원 불리는 호스트들 보고있으면 한숨만 나옵니다....,https://play.google.com/store/apps/details?hl=ko&id=kr.munto.app,,,,,
GPR070,Google Play,5aed93e4-0852-4e76-aa28-5d754eb8e83b,2023-02-14T10:57:29+00:00,middle,3,low,,업데이트 좀 그만해요 뭔 업데이트를 이래 자주해,https://play.google.com/store/apps/details?hl=ko&id=kr.munto.app,,,,,
GPR071,Google Play,64fe34b9-2a02-4ef8-86c8-aa1f44a793a8,2023-08-23T06:25:07+00:00,middle,1,low,,필터링 대전 액티비티로 설정했는데 서울만 뜨네요 대전에 없으면 없다고 하던가 필터링 기능이 신뢰가 안갑니다,https://play.google.com/store/apps/details?hl=ko&id=kr.munto.app,,,,,
GPR072,Google Play,dfc87ed6-53b4-460a-b073-b03ab8eebc2b,2023-04-04T13:03:30+00:00,middle,3,low,,다 좋은데 다른사람 프로필 사진 누르면 카톡처럼 크게 보이면 좋겠네요 쥐꼬리만해서 잘 안보여요,https://play.google.com/store/apps/details?hl=ko&id=kr.munto.app,,,,,
GPR073,Google Play,36beea74-7cc4-46e9-9205-677c380ab429,2023-09-02T05:50:20+00:00,middle,1,low,,비밀번호 입력시 영문.숫자.특수문자 8자 이래도 안돼 저래도 안돼.....엄청짜증,https://play.google.com/store/apps/details?hl=ko&id=kr.munto.app,,,,,
GPR074,Google Play,f1e99993-add9-4649-b5ba-f30fb15eb419,2024-04-09T18:51:40+00:00,middle,1,low,,그냥 방장들과 앱운영자 돈벌이 수단.. 무슨 소개팅ㅋㅋ 모임 5분씩 대화하고 끝...대부분 그럼.. 여자들 다 돈나눠갖는 알바같음! 절대 무료모임만 가세요!ㅎㅎㅎ꿀팁!,https://play.google.com/store/apps/details?hl=ko&id=kr.munto.app,,,,,
GPR075,Google Play,1084be05-3b36-4879-b253-a760ba65afb9,2023-06-13T12:49:39+00:00,middle,1,low,,싸이비가 판침,https://play.google.com/store/apps/details?hl=ko&id=kr.munto.app,,,,,
