platform,review_id,rating,review_date_utc,review_year,review_text,review_title,thumbs_up,app_version,collected_date,source_sort,source_page,source_url
App Store,13627178735,2,2026-01-13T01:41:08+00:00,2026,"모임 6번 참여하는 동안
한 번은 개인 계좌 입금을 요구하는 사기 의심 사례였고,
네 번은 모임을 열어놓고 아무런 공지 없이 잠수하는 사람이었습니다.

이 정도면 우연이 아니라 구조적인 문제라고 봅니다.
극소수의 방을 제외하면 대부분이 참여자 1명만 있는 방입니다.

개인 계좌 입금 요구, 모임 개설 후 잠수 같은 행위에 대해
명확한 패널티를 적용하지 않으면 서비스 개선은 어렵다고 생각합니다.",문제점부터 고쳐야될듯,,7.3.2,2026-08-05,mostrecent,1,https://apps.apple.com/kr/app/id1535886772
App Store,13541760945,2,2025-12-22T09:00:12+00:00,2025,"문토 잘 쓰고 있는 호스트입니다. 다 좋은데, 소셜링이나 클럽 글 새로 올릴 때마다 사진 로딩되는 속도가 진짜 속터집니다. 어떻게 방법 좀 없을까요? ㅠ 지금 거의 20분째 기다리고 있어요...그 간단한 일을 매번 이렇게 고생해야 하는 걸까요 ㅠ...방법 알려 주시면 감사하곘습니다..평점도 바로 수정할게요..",참다참다 리뷰 씁니다..,,7.2.0,2026-08-05,mostrecent,1,https://apps.apple.com/kr/app/id1535886772
App Store,13484001641,3,2025-12-07T00:18:17+00:00,2025,결제내역 삭제 못해요?,결제내역 삭제 못하나요?,,7.1.1,2026-08-05,mostrecent,2,https://apps.apple.com/kr/app/id1535886772
App Store,13435031713,1,2025-11-24T10:03:28+00:00,2025,자긱맘대로 이상한핑계되며 모임 일방적으로  취소해버리는 호스트 신고하려고 해도 고객센터도 제대로 안되어있고 요즘엔 돈을 벌고 싶은지 만남어플이랑 비슷한 행보를 하네요 알람을 몇번이나 보내는건지 짜증나죽겠네요,문제가 너무 많네요,,7.1.0,2026-08-05,mostrecent,2,https://apps.apple.com/kr/app/id1535886772
App Store,13315578657,1,2025-10-26T07:56:26+00:00,2025,"날짜든 뭐든 필터링하면 안뜨는 모임들 예전부터 많은데 왜 수정이 안되죠?

예를들어 홈에서 보이는 모임이 모임검색으로 들어가서 특정날짜나/뜨는순서 바꾸는거에 따라서도 안보일때 있음

이거뭐야 못봤던건데
할때가 많음;;;",누락모임 언제 수정되나요,,6.2.9,2026-08-05,mostrecent,2,https://apps.apple.com/kr/app/id1535886772
App Store,13260343240,3,2025-10-13T08:46:29+00:00,2025,"폰바꾸니 로그인이 안돼요 회원가입하려해도 안되구요
고객센터 찾아봐도 없구
어케해야할지 몰라 여기 남겨요",원래 이용하던 어플인데,,6.2.8,2026-08-05,mostrecent,2,https://apps.apple.com/kr/app/id1535886772
App Store,13196549921,1,2025-09-28T15:25:40+00:00,2025,탈퇴를 해버려서 비활성화 시키려 다시 로그인 시도하니 가입도 로그인도 안되네요.. 실수인데 진짜 한달이나 기다려야하나요,비활성화 해야하는데,,6.2.6,2026-08-05,mostrecent,2,https://apps.apple.com/kr/app/id1535886772
App Store,13157129824,1,2025-09-19T14:17:24+00:00,2025,"여기보니까,
진.짜 제대로된 사람을
못.본거같아요
사.람이름도 제대로 말하지 못하는 곳인데ㅋㅋㅋㅋ 신고먹을까봐 말못하는곳이라고 얼버무리지말고 말하세요ㅋ 종교적으로 그 사람 이름 절대 말못하는 그곳인듯 ㅋㅎㅋㅎㅋㅎㅋㅎ",여기보니까,,6.2.5,2026-08-05,mostrecent,2,https://apps.apple.com/kr/app/id1535886772
App Store,13138934656,1,2025-09-15T03:10:26+00:00,2025,"별 하나도 아깝습니다.

1.호스팅 수수료 문제
호스트 입장에서 가장 불만인 건 앱 규모에 전혀 맞지 않는 수수료 구조입니다. 참가자 결제금액에서 무려 20%를 떼어가는데, 솔직히 말이 안 됩니다. 무슨 지원을 해주는 것도 없으면서 이런 수수료를 받는 건 이용하는 입장에서는 납득하기 어렵습니다.

2.앱 자체 오류
앱 완성도가 너무 떨어집니다. 특히 문토에서 안내 문자가 오면, 정작 중요한 내용은 안 보이고 오류 문자만 오는 경우가 많습니다. 모임을 운영하는 입장에서 안내 사항을 확인할 수 없다는 건 치명적입니다. 기본적인 기능조차 제대로 작동하지 않는 건 정말 큰 문제라고 생각합니다.

3. 본인 확인 미흡
가장 위험한 건 본인 확인 절차가 사실상 의미가 없다는 점입니다. 그냥 이메일만 있으면 누구나 쉽게 가입할 수 있고, 남자가 여자 행세를 하는 것도 충분히 가능해 보입니다. 이런 구조라면 모임 참가자들의 안전이나 신뢰를 어떻게 보장할 수 있는지 의문입니다.

결론적으로, 수수료는 무슨 세계적 기업만큼 터무니없이 높고, 앱은 오류투성이에, 안전장치도 없는 플랫폼입니다. 이런 상태라면 누가 믿고 계속 사용할 수 있을까요?",별점 0개 없나요?,,6.2.5,2026-08-05,mostrecent,2,https://apps.apple.com/kr/app/id1535886772
App Store,13035833527,1,2025-08-19T15:46:42+00:00,2025,"누구나 호스트가 될 수 있는 만큼 지속적으로 신고와 불만이 들어오는 호스트에 대해서는 영구 정지와 같은 강항 제재가 필요해보여요. 사람들에게 불편을 주고 물을 흐리는 호스트가 다른 번호와 계정으로 가입해서 지속적으로 악행을 반복하면 이용자들도 안좋은 경험을 하면서 신뢰를 잃고 장기적으로 앱을 이용 안하게 될 거 같아요. 다양한 모임의 활성화 목적 때문인지, 수수료와 같은 수익 목적 때문인지는 모르겠지만, 많은 멤버들의 공통적인 피해가 접수되면 영구 정지와 같은 강한 제재가 필요해 보입니다. 앱이 잘 되길 바라면서 후기 남깁니다.",단기적인 돈보다 장기적으로 관리하셨으면 합니다,,6.2.3,2026-08-05,mostrecent,2,https://apps.apple.com/kr/app/id1535886772
App Store,13030194960,1,2025-08-18T06:54:13+00:00,2025,ㅋ,운영을이렇게할거면조만간이네,,6.2.2,2026-08-05,mostrecent,2,https://apps.apple.com/kr/app/id1535886772
App Store,13009456500,1,2025-08-13T05:29:52+00:00,2025,"20% 수수료
최악인 UX (메시지 복붙도 잘 안 됨)
답변 느린 CS
벌점 왜 먹었는지 알려 달라고 해도 규정이라면서 끝까지 안 알려 줌
먼저 말 안 걸면 절대 안 오는 여자 게스트들",호스트들 수수료 등쳐먹는 어플,,6.2.1,2026-08-05,mostrecent,3,https://apps.apple.com/kr/app/id1535886772
App Store,12817594399,1,2025-06-26T01:18:59+00:00,2025,신고 지들 ㅈ대로 받고 정정도 안해 납득도 못시켜 걍 안써 병신들아ㅠ,장애인같은 운영방식,,6.0.2,2026-08-05,mostrecent,3,https://apps.apple.com/kr/app/id1535886772
App Store,12779255589,1,2025-06-16T00:33:14+00:00,2025,이걸 보실지 모르겠지만 혹시몰라 다시가입해봤어요. 문토 초기느낌이 됐을까봐인데 역시나더라구요..기본 2-3만원부터 시작해서 들어가는비용도 엄청 가격도 세고 보시면 알겠지만 거의 다 이름만 “포틀럭파티”인 소개팅파티에요. 아닌데도있지만 독서 나 무료로 같이 카페만 가는 그런 모임도 거의 없더라구요. 문토는 그 재미였었는데말이죠. 다 사주니 뭐니 강의니 뭐니 하며 어딘지모를 곳만 올라오고 물론 그게 취미인분도 있겠지만 자연스럽고 깨끗한 모임은 이제 없는것같네요. 후기도 보면 아시겠지만 호스트분들도 제가 주변에 들은바로는 이상한분들도 많더라구요? 자기맘에안들면 온도테러하거나 차단해버리는. 이걸 체계를 좀 만들던가 관리를해줘야되는데 그런것도 아닌것같구요.. 그래서 몇번보자마자 그냥 탈퇴했어요. 많이변질됐어요. 진짜 아쉽네요. 여기만은 아니길바랬는데.. 고인것같으면 관리를 해야되는데.. 같이 영화보면서 헤어지거나 순전히 카페가는 모임은 눈씻고봐도없고. 기본적으로 참가비는 2만원이 최소고,너무 변질되었네요 초기멤버였고 탈퇴하다 재가입했어요,,5.21.0,2026-08-05,mostrecent,3,https://apps.apple.com/kr/app/id1535886772
App Store,12775350030,1,2025-06-15T00:52:30+00:00,2025,광고가 떠서 들어왔는데 다운을 받으니 결제가 됐어요 어떻게하면 환불을 받을 수 있을까요?,구매하는 거였다면 앱을 받지 않았을 거예요,,5.21.0,2026-08-05,mostrecent,3,https://apps.apple.com/kr/app/id1535886772
App Store,12771672470,2,2025-06-14T02:21:34+00:00,2025,소셜링 검색했을 때 참석자 프로필 사진들 보일 때가 편하고 좋았어요. 마감된 모임은 검색 안되게 바뀌어서 빈자리 알림받기도 못하네요. 요즘 갈만한 소규모 소셜링도 거의 없고 찾기 힘들어서 잘 안쓰게 돼요.,소셜링 검색 기능 불편,,5.21.0,2026-08-05,mostrecent,3,https://apps.apple.com/kr/app/id1535886772
App Store,12764248398,3,2025-06-12T03:18:21+00:00,2025,제 번호로,제 번호호 다른 사람이 가입을 했네요,,5.21.0,2026-08-05,mostrecent,3,https://apps.apple.com/kr/app/id1535886772
App Store,12751810763,3,2025-06-08T20:56:40+00:00,2025,모임 하나도 안나와요..,천안주말필터했는데,,5.21.0,2026-08-05,mostrecent,3,https://apps.apple.com/kr/app/id1535886772
App Store,12682998475,1,2025-05-22T01:48:26+00:00,2025,"고객센터 운영 안하고 호스트 관리도 안됨.

파라솔도 없이 야외 소셜링 진행

30분 동안 20-30명 인원이 비 맞으며 대기

미안하단 말도 없고 타 소셜링은 비싸서 서열정리 하겠다 라며 주둥이 터는 호스트 잼x

신발 바지 티 다 젖고 비는 계속 내릴 것 같고 30분 동안 비 맞으며 기다리다 열받아서 집 감.

다음날 리뷰 1점 줌. 그랬더니 계정 여러개 돌려서 온도 테러함.

소셜링 20번 이상은 한 것 같은데 최악의 경험을 마지막으로 앱 삭제함.",별 한개도 아깝다,,5.21.0,2026-08-05,mostrecent,3,https://apps.apple.com/kr/app/id1535886772
App Store,12677314409,1,2025-05-20T14:10:18+00:00,2025,"카카오 로그인 계속 팅겨서 로그인 안되고
걱정되서 참여도 못 하겠고 어플 로그인 관리 좀요!",로그인 오류 계속 발생,,5.21.0,2026-08-05,mostrecent,3,https://apps.apple.com/kr/app/id1535886772
App Store,12658909742,1,2025-05-15T14:18:16+00:00,2025,카톡 로그인 시도 10번 넘게 했는데 계속 안됩니다,카톡 로그인 안대요,,5.21.0,2026-08-05,mostrecent,3,https://apps.apple.com/kr/app/id1535886772
App Store,12587611257,3,2025-04-26T10:10:34+00:00,2025,"소모임이나 대모임 만나기에 좋지만 한가지 업데이트 할 만한 사항이 있었으면 해요!
프로필 사진을 확대할 수 있는 기능이 있었으면 좋겠습니다!",좋아요,,5.20.5,2026-08-05,mostrecent,3,https://apps.apple.com/kr/app/id1535886772
App Store,12556730027,1,2025-04-18T07:33:49+00:00,2025,좋네요,네,,5.20.5,2026-08-05,mostrecent,3,https://apps.apple.com/kr/app/id1535886772
App Store,12538903996,3,2025-04-13T15:35:29+00:00,2025,프사 변경하려고 하면 에러메시지가 뜨네요,프로필 사진 변경이 안되요.,,5.20.5,2026-08-05,mostrecent,3,https://apps.apple.com/kr/app/id1535886772
App Store,12514664882,1,2025-04-07T13:13:18+00:00,2025,"매너점수? 평점을 메기는 방식으로 인해 가식이 난무하는 곳. 지능은 탈출순인거 같다.
평점이 높으신 고인물들을 특히 조심하길..

연대나 소속감 따위는 느낄수 없는
개인들의 욕구만 채우는 곳임.

취미를 빌미로 터무니 없는 금액을 요구하는 장사꾼들이 판치고 선택지가 없는 개개인은 이용 당하거나 탈퇴하거나 2개 옵션뿐임.

플랫폼은 수수료만 챙기는 듯하고
무엇보다 위험한 소셜링에 대한 권고나 안내 가이드라인 없이 지속성을 갖을수 있을까?

본인의 선택에 신중을 기하시길..
다른 플랫폼 옵션도 고려해 보시길..",일회성 어플. 책임과 피해는 개인에게..,,5.20.2,2026-08-05,mostrecent,3,https://apps.apple.com/kr/app/id1535886772
App Store,12500684017,3,2025-04-04T01:24:55+00:00,2025,글 작성할때마다 렉 걸리고 사진 로딩하는데 한세월이고 다 썼는데 튕기고 정말 화딱지나요 •••,어플 시스템 좀 고쳐주세요..,,5.20.1,2026-08-05,mostrecent,3,https://apps.apple.com/kr/app/id1535886772
App Store,12485415934,1,2025-03-31T05:43:31+00:00,2025,"문토 채팅 외 타 채팅 서비스 이용 신고확인 및 벌점 2점 부과"" 문자로 안내를 받았는데 문토 채팅 내에서 오픈채팅을 언급한 게 이유인 것 같네요. 클럽 멤버는 나 포함 두 명뿐이고 상대방은 이미 오픈채팅에 들어왔으니 신고했을 리가 없고요. 문토 측에서 유저들 채팅 데이터 멋대로 모니터링하고 있는 건가요?
솔직히 타 플랫폼을 함께 쓴다고 벌점을 부과하는 건.. B2B에서도 납득하기 어려운 걸 B2C 에 이런 방식이라니.. 어질어질하네요. 경쟁 플랫폼을 견제하는 건 이해하지만 이런 방식은 사용자 경험만 해치는 일 아닌가요? 본인들 서비스가 부족하다는데, 고객 통제로 해결될 일도 아니고. 통제하고 감시할 시간에 본인들 서비스를 어떻게 더 매력적으로 잘 쓸 수 있을까에 대한 고민을 해보셨으면 좋겠네요.",채팅 감시?,,5.19.4,2026-08-05,mostrecent,3,https://apps.apple.com/kr/app/id1535886772
App Store,12372005061,1,2025-03-02T04:40:04+00:00,2025,지독한 신천지 ;;; 진짜 ㄱ .. ㅐ 같네요;^^,사이비 조심하세요,,5.19.3,2026-08-05,mostrecent,3,https://apps.apple.com/kr/app/id1535886772
App Store,12260872739,1,2025-02-02T09:08:22+00:00,2025,"장점: 사람들 많다, 모임 날마다 열림
단점: 90%가 개념, 인성 부족하고 무례한 사람들, 굉장히 상업적
결론: 탈퇴했음",몇달간 써본 후기,,5.18.1,2026-08-05,mostrecent,3,https://apps.apple.com/kr/app/id1535886772
App Store,12084703850,1,2024-12-20T11:58:42+00:00,2024,사교모임 파티에서는 여러이성이랑 한꺼번에 연락하고 바람피는사람 천지입니다.비추해요.,인성쓰레기들 밖에없어요,,5.16.9,2026-08-05,mostrecent,3,https://apps.apple.com/kr/app/id1535886772
App Store,12082781625,1,2024-12-19T22:12:26+00:00,2024,"여기 대표가 직원들에게 갑질로 서비스가 망해가던데

필터링해도 필터도 제대로안됨 

쿼리를 누가짠건지 ..ㄷㄷ",여기 망해간다던데,,5.16.9,2026-08-05,mostrecent,3,https://apps.apple.com/kr/app/id1535886772
App Store,11936916402,1,2024-11-11T05:46:41+00:00,2024,계속 로그아웃 되고 로그인 하려 하면 오류나는데 확인 좀 해주시죠,로그인 오류,,5.16.0,2026-08-05,mostrecent,3,https://apps.apple.com/kr/app/id1535886772
App Store,11867605584,1,2024-10-24T00:46:05+00:00,2024,계속안되는데 확인해주세요,프로필사진등록이안됨,,5.14.1,2026-08-05,mostrecent,3,https://apps.apple.com/kr/app/id1535886772
App Store,11763172365,3,2024-09-25T14:31:39+00:00,2024,별것도 아닌 것들이 돈벌겠다고 설치는 꼴들 목록 보다가 나와버리게 됨,처음엔좋았으나 돈벌려고 모인 사람들 가득,,5.14.0,2026-08-05,mostrecent,3,https://apps.apple.com/kr/app/id1535886772
App Store,11735518196,1,2024-09-17T23:01:58+00:00,2024,"소셜링 신청했더니 카톡 초대하고 좋은 인원 모시기 전에 미리 한번 봐야한다는 ㅂㅅ도 있었음. 하루 보는 것도 아닌 캠핑이나 펜션 ㅋㅋㅋ 합숙 면접인건가?..
뭐 다른 곳도 마찬가지겠지만 정말 별의별 사람이 다 있고 잘못 걸리면 굉장히 불쾌한 경험 합니다 참고하세요~",너무 별로였던 경험,,5.14.0,2026-08-05,mostrecent,3,https://apps.apple.com/kr/app/id1535886772
App Store,11712534308,1,2024-09-11T12:34:46+00:00,2024,"가입하려고 번호 적고 인증번호 받기 눌렀는데 다섯개의 인증번호가 문자로도, 카톡으로도 날아옵니다.. 다 입력해봤는데 아니라고 해서 가입 안 되길래 그냥 삭제했는데 그 이후로도 이전 번호들 그대로 몇번이고 다섯개씩 자꾸 날아와요ㅠ 좀 멈춰주세요ㅠ",인증번호만 몇십개가 옵니다ㅠ,,5.13.2,2026-08-05,mostrecent,3,https://apps.apple.com/kr/app/id1535886772
App Store,11712496349,1,2024-09-11T12:22:02+00:00,2024,살크업 WEEK 제가 알아서 할게요 ㅠ,아니 무슨 광고메시지를 1분에 하나씩 보내요 ;;,,5.13.2,2026-08-05,mostrecent,3,https://apps.apple.com/kr/app/id1535886772
App Store,11712458629,1,2024-09-11T12:09:00+00:00,2024,"휴대폰이랑 워치에 똑같은 마케팅 알림을 몇 번씩이나 왜 보내시는건지 이유를 알려주세요

하필 알림도 살크업 어쩌구 하는거라 꼴뵈기 싫고요 

어플 지우려다가 알림 차단만 했습니다",같은 알림을 도대체 몇 번이나 보내시는 거예요,,5.13.2,2026-08-05,mostrecent,3,https://apps.apple.com/kr/app/id1535886772
App Store,11712395902,1,2024-09-11T11:46:53+00:00,2024,자주 사용하는 앱은 아니었지만 푸시 알림 오류로 계속 반복적으로 알림이 와서 잠시 앱을 삭제해두었습니다 해결이 필요해 보여요,푸시 알림 오류,,5.13.2,2026-08-05,mostrecent,3,https://apps.apple.com/kr/app/id1535886772
App Store,11493173114,1,2024-07-14T19:14:53+00:00,2024,문토 정말 좋은데 소셜링 삭제나 숨길 수 있는 기능 없어서 탈퇴를 해야됨..;,문토,,5.10.2,2026-08-05,mostrecent,3,https://apps.apple.com/kr/app/id1535886772
App Store,11405066184,1,2024-06-21T03:25:05+00:00,2024,"세상 호스트에게 이렇게 빡빡한 가이드가 있는 
플랫폼은 처음
문제는 게스트가 만들고 운영진의 이상한 운영 방식으로
문제가 있는걸 
계속 호스트 가이드만 추가해서 운영하기 너무 힘들게함",세상 호스트에게 이렇게 빡빡한 가이드가 있는,,5.9.2,2026-08-05,mostrecent,3,https://apps.apple.com/kr/app/id1535886772
App Store,11277320443,1,2024-05-17T16:11:45+00:00,2024,"문토 참여 5번 이상
대다수는 외로운 사람들에게 플랫폼을 제공하고 돈을 받아가겠다는 마인드로 소셜링을 열어서
알맹이 없는 모임에 돈이 쭉쭉 나간다
시간을 같이 보내고 싶은 사람들의 마음을 이용하는 소셜링 개설자들은 플랫폼만 열고 모든게 돈
당연한건가? 싶다가도 돈을 내고 사람을 만나고 싶진 않다.
자연스러운 모임이 많았으면 한다.
나이대 30대 중반 대다수이고 나이많은 남자들은 가진것도 없으면서 까내리고 자랑하러 나온다 결혼대상자를 찾으며 허세를 부리지만 별로임",외로운 사람들에게 미안해야 한다,,5.6.0,2026-08-05,mostrecent,3,https://apps.apple.com/kr/app/id1535886772
App Store,11268179699,1,2024-05-15T00:29:47+00:00,2024,유명호스트들은 메시지다보내고 해도 괜찮고 일반인들은 조금만메시지보내도 다영구정지시켜버리는거지같은앱입니다.,고객센터 시간도아닌데 무슨 신고처리로영구정지시키는 거지같은앱,,5.6.0,2026-08-05,mostrecent,3,https://apps.apple.com/kr/app/id1535886772
App Store,11171915494,1,2024-04-18T05:20:38+00:00,2024,사람들과 모이는 장소가 너무 애매해요 중간지점에서 만나고싶은데 그게 어려운거같아요,사람들과 만나는 위치...,,5.5.0,2026-08-05,mostrecent,4,https://apps.apple.com/kr/app/id1535886772
App Store,11135401917,1,2024-04-08T13:51:42+00:00,2024,"처음 소셜링해서 약속장소로 나갔는데 1시간이나 기다렸는데 호스트도 멤버도 아무도 안나옴. 화나서 노쇼한 호스트 신고 먹이니까 문토 문지긴가 뭐시긴가 카톡으로 지네들 자체오류로 채팅이 안돼서 호스트가 나에게 메세지가 안보내졌다고 함. 처음 써보는거라 채팅이 안돼도 그냥 호스트가 안 열어서 안되는건지 알았음. 문토측에서는 지들 오류라고 해놓고 자기들이 잘못했다 해놓고 나중에는 내가 채팅 안되는거 자기들에게 알렸으면 이런 일 없었을거다 라는 식으로 기분나쁘게 말함. 처음 앱써보는 내가 그런 오류가 있는지 어떻게 암? 공지라도 주고 말하던가. 아무것도 모르고 약속 장소에서 기다렸던 시간, 교통비가 아까움. 지네들 오류로 이렇게 됐다고 하면서 내 시간도 교통비은 보상 안해주겠다고 함. 그냥 앱 이용자에 대한 배려도 없고 생각도 없는 것 같음. 이딴 그지같은 앱 다시는 안쓴다.",별점1점도 아까운 거지같은 앱,,5.4.0,2026-08-05,mostrecent,4,https://apps.apple.com/kr/app/id1535886772
App Store,11116211482,1,2024-04-03T09:07:47+00:00,2024,심지어 두번 결제되면 어디에 환불받나요 ???,앱 설치하자마자 결제되는거 맞아요 ?,,5.4.0,2026-08-05,mostrecent,4,https://apps.apple.com/kr/app/id1535886772
